original_file	pop	indiv_count	sample_value	replicate_number	min_allele_freq	est_type	est_ne	95ci_low	95ci_high	overall_rsquared	expected_rsquared	indep_comparisons	harmon_mean_samp_size
/home/sinless/Summer2016/negui/Output/wfrogneg.r7.genepop	21	40	1.0	0	0.01	ld	10.3	10.0	10.5	0.05293	0.02699	79800	40.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r7.genepop	22	34	1.0	0	0.01	ld	14.3	13.8	14.7	0.05214	0.03217	79800	34.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	1	1000	1.0	0	0.01	ld	Inf	Inf	Inf	0.00099	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	2	597	1.0	0	0.01	ld	184.8	181.3	188.4	0.00347	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	3	597	1.0	0	0.01	ld	185.6	182.1	189.2	0.00346	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	4	597	1.0	0	0.01	ld	133.0	130.8	135.3	0.00415	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	5	597	1.0	0	0.01	ld	120.7	118.8	122.7	0.0044	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	6	597	1.0	0	0.01	ld	105.9	104.3	107.6	0.00477	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	7	597	1.0	0	0.01	ld	94.0	92.6	95.4	0.00515	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	8	597	1.0	0	0.01	ld	109.7	108.0	111.4	0.00467	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	9	597	1.0	0	0.01	ld	111.7	109.9	113.4	0.00461	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	10	479	1.0	0	0.01	ld	83.6	82.3	84.9	0.00599	0.0021	79800	479.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	11	380	1.0	0	0.01	ld	77.6	76.3	78.8	0.00684	0.00265	79800	380.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	12	313	1.0	0	0.01	ld	73.5	72.2	74.8	0.00763	0.00323	79800	313.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	13	241	1.0	0	0.01	ld	38.9	38.3	39.5	0.01232	0.0042	79800	241.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	14	195	1.0	0	0.01	ld	48.9	48.0	49.8	0.01174	0.00521	79800	195.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	15	154	1.0	0	0.01	ld	48.1	47.1	49.1	0.01326	0.00663	79800	154.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	16	124	1.0	0	0.01	ld	40.4	39.5	41.2	0.01611	0.00827	79800	124.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	17	100	1.0	0	0.01	ld	23.9	23.4	24.4	0.02305	0.01032	79800	100.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	18	81	1.0	0	0.01	ld	14.7	14.4	15.0	0.03229	0.01283	79800	81.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	19	63	1.0	0	0.01	ld	8.1	8.0	8.3	0.04721	0.01668	79800	63.0
